sakai_id,ind_tiene_contenido,ind_entrega_tarea,ind_tiene_notificaciones,ind_notificaciones_mail,ind_tiene_mensajes,ind_lee_mensajes,ind_activ_nuevo_mensaje,ind_activ_respuesta_mensaje,ind_usa_imagen_oficial,ind_mostrar_feed,ind_status_online,ind_notificac_examen,ind_notificac_tareas,ind_conexion,num_total_visitas,ind_al_menos_un_aprobado,ind_todo_aprobado
11d55de3-ff35-4df9-949c-8415a637659c,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,1,1
13036922-8566-47d3-8777-af35d4c552e5,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
14a1c270-73f5-492f-b62b-aa7b0d293598,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,1
0e654dac-f7ab-4ca7-8eb6-2dd7aa3d28a4,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
1470aabe-2784-4aeb-b92b-a4df36d2b90a,1,1,1,1,1,1,1,1,0,0,0,1,1,1,4,1,1
0bb4a8e7-7a6c-4172-95e0-a22b68c01a80,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,1,0
05f3a741-bca9-48f7-addb-06128d93b65a,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
11986aa6-01e8-463a-a040-d16699667e5f,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6,1,0
0bf086f0-48be-42fa-b25f-42fa8689b970,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,1,0
0dc60cc7-f5ed-45e0-8b1f-bac25f55acec,1,1,1,1,1,1,1,1,0,0,0,1,1,1,5,1,0
1254269e-5397-406e-8d1a-7203ddfd9150,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
00cb02c9-13ab-4ba3-97ff-5bef79ea9b3c,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
15e31413-0265-459a-909b-8c8467b6d406,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
045cc581-0264-446d-9167-745c6e0a6feb,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
0a797f93-c573-4574-8e09-7836a4602241,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
139cabff-cbec-46d9-ae99-8f428d2339b5,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,1,1
09d7f96b-069a-4c90-85c8-07f84adef0f5,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
0892577b-78e8-4cee-8435-838e2636687e,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
0019d1ed-e8a9-45ae-ba0c-4169994f502f,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,1,0
136365e0-f4e0-4cdf-b8ff-cee4e3e4bc89,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
14c9877c-206d-4feb-bd7a-f789d87b90f9,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,1,0
14fb3e54-3447-439c-adbc-d53096e7bcc7,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,0
1611c6a8-08f6-4fd3-bf16-1e24cc7d88e5,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
16181ab5-3464-4c69-89d7-e2afad249b78,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
13c91834-c6a3-4824-852b-16d157083318,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
12e8b1bf-c3ee-4f70-af81-af9541651816,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
0069f4ca-2d70-49d0-8de1-c635cf0123cd,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,1,1
0f4deccb-0bed-49dc-8c37-f8112436607f,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,1,1
0fbbed6f-69c6-43b0-97fb-af96ff587f70,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,1,1
0b35323e-f07e-4589-a749-cd8058927096,1,1,1,1,1,1,1,1,0,1,1,0,0,1,6,1,1
0bb5215f-0ee2-4111-8fa9-388a5376c925,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
131739df-6b3f-47d7-ba9c-e4358549cc07,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,0
014ce1e9-9cdb-41ad-97d3-705645d2ee32,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,1,0
07ada56e-fb77-4341-8e04-04f0c9c66837,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
06fbf0cd-ae6a-4267-b117-dcf426a68cb9,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
0f251f5e-5ce7-4906-999c-6b7edf07568d,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
0053f7b9-8a5f-455c-94f1-048575e44ea6,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
0203fc98-946e-4109-8511-c7ef9854e707,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
0820da0c-d628-4b1d-8b2a-00e2f67a2a9a,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
0c37d589-be07-4aba-b67d-a6eb83b0ec91,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,1,1
133d8ac8-aba8-48e4-84c0-8f95c4b53e21,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
15f9b576-c626-4c27-b985-29352829dd48,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
0290c278-f76c-4f9d-94a6-46e710cc3d69,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,0
032fd04a-8034-4359-bc10-80d2c65d3b96,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
04f629dc-1918-4fb4-a0a9-1bcae07255c3,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,1,1
05b3c2f6-fdfe-4de6-affd-a061059678a9,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
085501b1-138a-4324-9e1f-553e2b1022f1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
09689867-7db2-46c7-ad11-77ee9dd8e702,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
01d910f3-d165-4d25-b7a5-15f3c7bdc824,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
1146e393-cb5c-4e90-a7d2-0d14936329b8,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
1175b4c0-ae63-41b8-b0f3-d4084f8888fa,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
0089429c-780d-4a04-a1fe-a66aceba24ae,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,0
0531a21b-6712-4a05-9fe3-a8cff0181328,1,1,1,1,1,1,1,1,0,1,1,0,0,1,6,1,1
1028d05c-63d6-43b0-9941-71b200cd38ec,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
0b0c53db-2aec-482b-8782-8e78dbe16c26,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
0cabc8b7-3c56-4242-85a5-c7eefe377bac,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,1,1
08985cf0-b173-491f-9b6b-6c8d758cab41,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
0959e8a3-a3b9-4374-8823-a47985edd9a6,1,1,1,1,1,1,0,0,0,1,1,1,1,1,4,1,1
0acfed64-4703-45fb-bd52-207f179724b6,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
0fdc7e76-ee5e-4b6c-9aa6-335b43abe341,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
00318263-a2a1-46e1-9727-2aa28acb598c,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,1,1
07ceb834-f0f2-435a-8df8-51679e33ac1f,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,1,0
0d1a117a-88b2-4b65-afd6-a6e639dab339,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,1,0
0f39b0fb-e093-4ee2-8b55-1db91cd1c810,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
05eda20e-0ca5-4298-b6b5-d70fdcb37b29,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,1,0
0a92d1c6-7491-440b-b788-226a112254bf,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
0cb05c23-bc80-4b10-a185-a01547c3b61e,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,1,1
13fb39c1-c745-4ca8-b348-7c09b5088937,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
00060fff-9d6c-4134-8be3-8203c573320d,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
03048e30-3a19-4d47-b9b7-f1a5bb6bc586,1,1,1,1,1,1,1,1,0,1,1,0,0,1,6,1,1
06bead2b-19ae-4e96-8600-27de059c7ae7,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
0a16b779-26c0-4d52-9bad-3dde358ea33b,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,1,1
12f2f2d2-2cbc-4612-acbf-e62163cf7fd2,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
02d564a1-aaa2-448c-910f-1eb5f07f8d01,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,0
05a05015-622d-412b-b265-1b41f7b29266,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
0f36fe1e-fce5-426e-8dfd-896e93f5756a,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
1562c3bd-1b56-4d43-a2be-add1988e5fd1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,0
019faa5d-ace3-4e48-9b3b-c8deae28f0d4,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,1,0
0952c82b-be6f-473d-b556-93040f8e1bb6,1,1,1,1,1,1,1,1,0,1,1,0,0,1,6,1,0
1491da10-c611-41f8-b528-d76ded9bdc5a,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
15f53199-825d-4510-a91a-4cb728591801,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
0095df01-a7c3-4cde-a479-be0241c2851f,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,0
0581beed-354f-4df1-9621-0280f6bef323,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
05f76a8c-6513-475f-9fb6-120be0067cd5,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
062f8c77-e3f6-4e49-978c-00900df4273e,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,0
0fa5eda4-3645-4102-99c7-6a795386dc40,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
02e9f8bf-cd56-4538-b6d0-77a3f66f82cc,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
11824a4b-e59c-4989-837b-a9e36f3321f5,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
0833b3af-e999-4ff7-8cfd-a5a8012fe900,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,1,1
0070895f-5a5b-41df-91ba-4ccf4cc239c0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
0148170e-66f1-45b0-9597-ae1ec0f6cb2e,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,1,1
08e92aca-4b16-47f6-a863-4bd2079b91d6,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
0d0abcfd-fd02-4aac-8bed-12b344dc7817,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,0
10c4d3a6-b3ed-44a8-9513-77dffd36ade5,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
1545fa6e-1741-4ad8-b3a5-d64c93577154,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
01b5ae78-61b2-45f4-851e-6dcf99587d44,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,1,0
0a7f65f8-2b18-40de-8644-bbb2cc33c038,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,0
0cc8e9d3-6979-4272-81c9-07d99cf07ca1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
0da7b02e-dc01-4226-9c87-b3af7fcf7790,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,1,0
0af08c87-95d8-4bbe-a0bc-ecf5a5d168b2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,1,1
123e397c-f48e-44c6-b933-eaec0d2fd62e,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,1,1
160cb423-ebdb-4024-bdae-e33f9a15da9c,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,1,0
0f998809-2cc9-40f2-bf7a-ab46b0a4504c,1,1,1,1,1,1,1,0,0,1,1,1,1,1,4,1,0
15613c4e-d81c-427d-9f55-5fb12a533015,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
0fda5a40-6e07-4caf-9088-25b3e5b2613c,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,1,1
075291bb-2cd3-420e-8b97-2772d6aa96fb,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
072933d0-cce5-4ec6-88df-dde6e55ad1c4,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
121a134b-5340-40e4-aa58-84a58e3f9bb5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,1,0
04c266e7-44e8-4efc-ba16-546b0f11789b,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,1,0
05c144d8-3d79-4142-848f-1cc1e38d8d93,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,1,0
08c2f509-603b-4850-a847-c4d6a8010d2f,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
125cbae1-ddd1-4a4d-b3dc-fe9d90b1ba6a,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
004f0f14-4985-49ae-879a-4817d90d782d,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,1,0
07c5a687-f0a5-43f0-aa8d-8d9644f88e57,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
0fec2f07-5742-489d-86a8-3a7c17e496b9,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
1086c79f-54e2-4462-aa93-5565d9f20cc6,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
079cc65d-9472-47cc-b282-938251fdcf60,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
020df683-fe3e-48b5-9350-5e43132a6d65,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
1174d6e1-52a3-4cd4-89f3-f4b1bc784eec,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
0885eab3-a2db-45f3-8be6-d9b096eeee21,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,0
0e52ab8c-c53a-4e16-9f01-2aa1d7d8cd59,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
13db6ee4-1317-40e0-a703-ace487d5a549,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
10791634-b219-4fe1-8b1d-42c0c4ce846f,1,1,1,1,1,1,1,1,0,1,0,1,1,1,4,1,1
0730c49f-28a9-4ee2-a754-3d0728d20661,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
0c1765c7-0361-407b-ab2c-867ebfbc6604,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
14b63c5b-ebcb-4bda-8894-5514d13db901,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
0c6bedff-f2d3-4bf6-8907-0b7096c29735,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
12560a89-7eea-4104-99a2-4ca241d13750,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
0f52bf65-7da6-4c14-b24c-70ff5e074d26,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
0c8ad8fc-79b5-49c6-8236-8fc1da9b55ca,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,1,0
0c342e39-def1-4d95-95fa-e1a7dbd105dc,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
02f21a85-ed98-4c71-9ea8-964df65fe9f7,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
04a62711-f7e9-4b08-87fd-832988f6f8fb,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,1,0
10ad88a4-19d1-4c76-a33c-208c76f126d8,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
0d851276-04c9-483a-b685-19a21c82f581,1,1,1,1,1,1,1,1,0,1,1,0,0,1,6,1,0
0dcfbe59-adbb-4bd4-9a57-99bb36fffbe9,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
100df8e3-6aeb-46da-872a-cebf7b02c52d,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
077bcef7-84b2-4f14-9456-9d1d9b602185,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
0cdc33d5-53e7-4dd7-a981-68e8b5ed2093,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
0b087fe7-0abe-45e7-8588-59f938a309a0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
04886489-c946-4924-a2a0-61e03b86b2a8,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
05595253-7a01-40bb-89d7-230b13eeb54f,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
0e6e0e45-4230-4ad3-979d-99f5e98313d6,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,1,0
1536dd76-70d1-4263-af5c-fe1f63a283e9,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
09c373ab-da1e-4f5e-8b6b-4e42ee2951dc,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
03d46ceb-6390-487f-a343-1fb5bd22fdba,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,1,1
0408afad-026c-40a3-ad6a-572174490813,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
03f13212-b7a4-4b7d-bdc0-f9bbeb5396b7,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,0
0b54b616-66f1-4fc3-b9be-6472b7eb66fb,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
08cb2ff3-da7f-4272-835e-ec0bb7bb549d,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
0248f016-0fba-4432-be6e-f4894891b906,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
09dde880-801b-45cd-84a4-57c24df37b29,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,1,0
0d595af8-6958-4a9a-9323-1557486a3cfc,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
017060b4-b0cf-46b6-9556-822d20df9899,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
115a4ce7-5f6b-4951-91c1-d26366e41b4b,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,0
09edc7b1-2e61-45a5-8669-f25b1d69bd08,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
029e540f-6de0-424a-a222-60fab42dbb64,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
0808ac97-9826-4285-bfb3-37dd58b6b5b4,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
0d9f0847-2b54-4899-b169-d3b15c9ebed6,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
01465c5a-72ed-4591-a269-9b9e8a00b3b1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
02e67ad6-a653-4830-bbde-b8aab0c012c6,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
0fb252e3-f568-4d03-adba-587b4a97f968,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
14053735-d64f-43f4-bdde-b00e57caf34d,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
151330ea-a67e-42da-8461-a467b46b3c17,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,0
12d8ff2e-6f37-41fa-9cb5-f5dec510a914,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
0bcf030a-5351-4cff-a688-c7a02e6e9299,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
0212aa9e-fbe4-4f12-81f0-888c515489c5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,1,0
06062cbc-74bd-4b58-b86f-035eecc3c46e,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
11790f51-7943-4084-9019-c0c17f7232ec,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
12796972-0532-4df7-b319-34c19b072ac1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
141e38e7-55d8-445e-b8ff-20fad3ad997d,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
0d476e08-9ebc-475a-82a3-84e16315662e,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,1,1
12aa05aa-8e03-43b8-b706-6b460314d67a,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,0
06f737cd-d959-475f-a5a8-a2d159bcc189,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
12bfa951-4ccd-4eb0-b561-a14836f2dfad,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
06bac3b2-85e5-4a6a-9f2e-b1e9b187bf8c,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
03322b4f-04ce-4d5e-b18f-afe62b4013ca,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,1,0
14765757-d5fe-480d-b682-36837102340f,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
0ceff67d-3138-4efa-8ee4-32c033a2ceaf,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,0
1305abda-a55b-403a-a8dd-c08b8a8e5f27,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
0287358c-bcd5-460e-92d1-38a4ded1477c,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,1,1
0fa47053-e3f3-4beb-84e3-98922d7c9e37,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
148e750a-79c9-4728-8e55-07b43321f36b,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
00a283d6-bcbf-4fdc-8ca4-32f39e9b8e34,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
00a39029-fa6c-459b-b559-12b5b643337d,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
00ca4476-70ed-451d-be23-a1c8953c2def,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,0
030b93d7-1889-481a-bec8-75345a998ee5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,1,0
0456ebc0-30ed-48b8-8773-47729de529df,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
05aebda3-05e1-4289-8e35-73d1adae61d2,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
08111796-a030-429a-a520-ced95236f35d,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,0
0c206446-3986-40c5-8b87-15337448adb4,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
0eace98d-1d76-409e-87be-95bac1b08311,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
0ec4f9a1-52c9-4280-8965-af1d1e245a4c,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
0eee242b-4015-4638-aa69-7c0740c132ae,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
0969608c-361b-46ea-b61b-13b680e26ece,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
0b0a63e8-b033-4a1f-93f1-f547050fd893,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
0e848ebd-ee10-420b-89b4-3b88b2611d19,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,1,0
116bf6d0-c982-4a41-9866-92916c4430d1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
01b48674-c9b2-49af-8be4-db14ab6024ea,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
054c0666-79a5-4df3-b05c-78cfa971b1d0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
0e604992-651f-4bc8-865a-0f9d0d2d46b7,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
15987e6a-a06e-482c-a5a0-7658886d9ce1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
00d969b6-2f90-4307-ab63-e9add6ebe163,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
0c94c9e3-63b3-49f9-9fee-95484c5f5180,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
00259300-a89b-4556-a342-078813582603,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,1,0
099b24bf-2119-49f6-8636-a2723f20d11f,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
0eedd4d0-33ae-4631-a2b4-a363effd1c93,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,1,0
162e3b3f-75a2-4810-acf7-6b7f679ccdca,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
05767760-7b5d-460c-9b9b-152c59838bf8,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
14c29c2a-e2c7-49a1-a5b2-c8b092013fb7,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
152dcacb-ab3f-43d1-a3e2-0c95d67b28df,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
01d550c2-eda7-4c96-b68d-c30102ff0de6,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,1,1
07543393-a4c9-4813-8933-df47ebfd5e6d,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
0a77bef2-dab3-4b2e-b16a-0a8c9d81b5f9,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
0cf13112-0719-426c-9255-dfb82f28550b,1,1,1,1,1,1,1,1,0,1,1,0,0,1,6,1,0
12e77a24-35bd-4a7a-89be-580457bad14f,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
0ab0552d-a2cf-46a3-a16c-cf36ff861456,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
0c40f9ed-315c-4ce1-9794-25f8246932f0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,1,0
108a4e7c-4b08-4247-b2b9-c7992be7dc11,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
13c2eb9c-1ea4-43b0-849b-7b2104225db8,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
04f94529-55d0-4908-a1d6-6a1a404b699a,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
099cfd38-e7c4-47c0-9a9e-899364644633,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
0bdfe960-25f1-4f90-8e46-c50e311f4783,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,1,1
08fa4a18-43be-4dda-9522-d0b2dc502e08,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
115dacbf-0a07-4f40-9447-78aef1fd646c,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
063e1d87-b9ea-456d-916c-088f2448140b,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,1
140ec9bb-b524-4ddc-9340-3324fccacb34,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
